|                                                              dimensionalCodeFragment                                                              |    pattern    |
| org.apache.hadoop.hdfs.DFSOutputStream.cleanupAndRethrowIOException                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.close                                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.closeImpl                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.closeThreads                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.completeFile                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.endBlock                                                                                                   | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.enqueueCurrentPacket                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.enqueueCurrentPacketFull                                                                                   | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.flushInternal                                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.flushInternalWithoutWaitingAck                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.flushOrSync                                                                                                | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.getCurrentBlockReplication                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.getNumCurrentReplicas                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.hflush                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.hsync                                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.newStreamForAppend                                                                                         | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.newStreamForCreate                                                                                         | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.recoverLease                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.writeChunk                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSOutputStream.writeChunkPrepare                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSPacket.writeTo                                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.blockSeekTo                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.close                                                                                                | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.closeReader                                                                                          | compute-cross |
