|                                                                                dimensionalCodeFragment                                                                                |      pattern       |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testTxConflictReadWrite3                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CacheStoreUsageMultinodeAbstractTest$TestStore.write                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CacheStoreUsageMultinodeAbstractTest.checkStoreUpdate                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CacheTxNotAllowReadFromBackupTest.createBatches                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CheckIndexesInlineSizeOnNodeJoinMultiJvmTest.additionalRemoteJvmArgs                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CheckIndexesInlineSizeOnNodeJoinMultiJvmTest.registerListeners                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClearCachesTask$ClearCacheJob.run                                                                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClientCacheChangeDiscoveryMessage.merge                                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClientReconnectAfterClusterRestartTest.getCacheConfiguration                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClientSlowDiscoveryTransactionRemapTest.parameters                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.cachesReceivedFromJoin                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.initStartCachesForLocalJoin                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onCacheChangeRequested                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onReconnected                                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onStateChangeRequest                                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.validateJoiningNodeData                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.validateNoNewCachesWithNewFormat                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.CrossCacheTxRandomOperationsTest.txOperations                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.EntryVersionConsistencyReadThroughTest.check                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.EntryVersionConsistencyReadThroughTest.grids                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ExchangeDiscoveryEvents.warnNoAffinityNodes                                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest$CheckPrimaryKeysTask.call                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testContainsKeysTx                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithFirstNull                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithInTheMiddle                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithLastNull                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testLocalClearKeys                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveAllWithNulls                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveLoad                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveLoadAsync                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testTransformAllWithNulls                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testWithSkipStore                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testWithSkipStoreTx                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testGetAllAsyncAvgTime                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testGetAllAvgTime                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testInvokeAllAsyncMultipleKeysAvgTime                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testInvokeAllMultipleKeysAvgTime                                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testRemoveAllAsyncAvgTime                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testRemoveAllAvgTime                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAdapter.clusterMetrics                                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAdapter.getAllAsync0                                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAdapter.removeAll                                                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAdapter.splitClearLocally                                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAffinityMapperSelfTest.testFieldAffinityMapper                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheAffinityMapperSelfTest.testMethodAffinityMapper                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheBasicStoreAbstractTest.testReadThrough                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheBasicStoreAbstractTest.testReloadCache                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheBasicStoreAbstractTest.testWriteThrough                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheConcurrentTxMultiNodeLoadTest$PerfJob.printTimers                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheContext.map                                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheCrossCacheQuerySelfTest.fillCaches                                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheCrossCacheQuerySelfTest.testTwoStepGroupAndAggregates                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheDeploymentManager.onUndeploy                                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheExplicitLockSpan.addCandidate                                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheFullTextQueryLimitTest.params                                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheFullTextQueryPagesTest.populateCache                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheInterceptorAbstractSelfTest.primaryKeys                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheInterceptorAbstractSelfTest.testGetAll                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheIoManager.processMissedHandler                                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheLazyQueryPartitionsReleaseTest.fillAllPartitions                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheLifecycleAwareSelfTest$TestAffinityFunction.assignPartitions                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccAllLocal                                                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccPreloadEntry                                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMapEntry.mvccUpdateRowsWithPreloadInfo                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.marshalCollection                                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMessage.unmarshalCollection                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMvcc.candidates                                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMvcc.doneRemote                                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMvcc.readyNearLocal                                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheMvccManager.addNext                                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheOffheapIndexEntryEvictTest.testQueryWhenLocked                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.addDiscoEvtForTest                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCachePartitionExchangeManager.onClusterStateChangeFinish                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor.closeCaches                                                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor.getConfigFromTemplate                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor.onReconnected                                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheProcessor.resetRestartingProxies                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCachePutAllFailoverSelfTest.checkPutAllFailover                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCachePutAllFailoverSelfTest.checkPutAllFailoverColocated                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheReturnValueTransferSelfTest.checkTransform                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheSqlDdlClusterReadOnlyModeTest.generateCreateTableDDL                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheTtlManagerNotificationTest.testThatNotificationWorkAsExpectedManyCaches                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheUtils.cachePluginConfigurations                                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheVersionTopologyChangeTest.cacheConfigurations                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridCacheVersionTopologyChangeTest.checkVersionIncrease                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridLocalConfigManager.restoreCaches                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.GridTransactionsSystemUserTimeMetricsTest.testLongTransactionDumpLimit                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteAbstractDynamicCacheStartFailTest.createCacheConfigsWithBrokenAffinityFun                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteAbstractDynamicCacheStartFailTest.createCacheConfigsWithBrokenCacheStore                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteAbstractDynamicCacheStartFailTest.createCacheConfigsWithFailureMbServer                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteAbstractDynamicCacheStartFailTest.testTopologyChangesAfterFailure                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteBinaryObjectQueryArgumentsTest.getCacheConfigurations                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheAbstractFieldsQuerySelfTest.testCacheMetaData                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheAbstractQuerySelfTest.cacheConfiguration                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheAbstractQuerySelfTest.testLimitOnly                                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest$CheckPrimaryKeysTask.call                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest$CheckPrimaryTestObjectKeysTask.call                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testContainsKeysTx                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testGetAllWithNulls                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testLocalClearKeys                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testRemoveAllWithNulls                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testRemoveLoad                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testWithSkipStore                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsFullApiTest.testWithSkipStoreTx                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheConfigVariationsQueryTest.registerEventListeners                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheCrossCacheJoinRandomTest.checkJoin                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinCollocatedAndNotTest.getConfiguration                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinCustomAffinityMapper.getConfiguration                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinNoIndexTest.getConfiguration                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinPartitionedAndReplicatedTest.caches                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinQueryConditionsTest._testJoinQuery3                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinQueryConditionsTest.personEntity                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinQueryConditionsTest.putData1                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheDistributedJoinQueryConditionsTest.testJoinQuery2                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheEntryListenerAbstractTest.checkFilter                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheEntryProcessorNodeJoinTest$Processor.process                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheExpireAndUpdateConsistencyTest.updateAndEventConsistencyTest                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGetCustomCollectionsSelfTest.testPutGet                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.cacheApiTest                                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.cacheDataStreamer                                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.cacheIterator                                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.cacheOperation                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.checkLocalData                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.continuousQuery                                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.createDestroyCaches                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.entriesTtl                                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.scanQuery                                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.scanQueryMultiplePartitions                                                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.sequence                                                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.testCacheIdSort                                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.testConcurrentOperationsSameKeys                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.testDataCleanup                                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.testRebalance2                                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheGroupsTest.testRestartsAndCacheCreateDestroy                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheIncrementTxTest.incrementTx                                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheInvokeAbstractTest$CollectionReturnProcessor.process                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheInvokeAbstractTest.invokeAll                                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheInvokeReadThroughAbstractTest.invokeReadThrough                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheJoinPartitionedAndReplicatedTest.getConfiguration                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheJoinQueryWithAffinityKeyTest.putData                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheLoadRebalanceEvictionSelfTest.testStartRebalancing                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheLockPartitionOnAffinityRunAbstractTest$DummyAffinity.assignPartitions                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheManyAsyncOperationsTest.testManyAsyncOperations                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheMultipleIndexedTypesTest.testMultipleIndexedTypes                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheOffheapManagerImpl.rebalanceIterator                                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheOffheapManagerImpl.storeEntries                                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCachePartitionMapUpdateTest.getConfiguration                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCachePeekModesAbstractTest.checkStorage                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCachePeekModesAbstractTest.offheapKeys                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCachePeekModesAbstractTest.swapKeys                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheQueryMultiThreadedSelfTest.affinityNodes                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCacheStoreValueAbstractTest.testValueNotStored                                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClientCacheInitializationFailTest.<clinit>                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClientCacheStartFailoverTest.startCaches                                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClientCacheStartFailoverTest.testClientStartCloseServersRestart                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClientCacheStartFailoverTest.testRebalanceStateConcurrentStart                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClusterActivateDeactivateTest.startNodesAndBlockStatusChange                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClusterActivateDeactivateTest.stateChangeFailover                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteClusterActivateDeactivateTestWithPersistence.testDeactivateDuringEvictionAndRebalance                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.cacheCombinations                                                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.cacheConfiguration                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.check                                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.checkAllCacheCombinations                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.checkOrganizationPersonAccountJoin                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.checkPersonAccountsJoin                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteCrossCachesJoinsQueryTest.prepareData                                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteDynamicCacheMultinodeTest.cacheConfigurations                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteDynamicCacheStartNoExchangeTimeoutTest.cacheConfigurations                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteDynamicCacheStartSelfTest.checkStartStopCachesSimple                                                                                | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteDynamicClientCacheStartSelfTest.cacheConfigurations                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteNearClientCacheCloseTest.nearCacheClose                                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteTxAbstractTest.getKeys                                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IgniteTxMultiThreadedAbstractTest.testOptimisticSerializableConsistency                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.IncorrectQueryEntityTest.getConfiguration                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.PartitionUpdateCounterTrackingImpl.missed                                                                                                 | unbound-allocation |
| org.apache.ignite.internal.processors.cache.QueryCursorImpl.getAll                                                                                                                    | unbound-allocation |
| org.apache.ignite.internal.processors.cache.ValidationOnNodeJoinUtils.validateRmtRegions                                                                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.BinaryMetadataRemoveTest.testRemoveTypeOnNodes                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.BinaryMetadataUpdatesFlowTest.testConcurrentMetadataUpdates                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectUserClassloaderSelfTest.getConfiguration                                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectsAbstractSelfTest.checkGetAllAsyncTx                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectsAbstractSelfTest.checkGetAllTx                                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectsAbstractSelfTest.getConfiguration                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectsAbstractSelfTest.testGetAll                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryObjectsAbstractSelfTest.testGetAllAsync                                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheBinaryStoreAbstractSelfTest.testLoadAll                                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheClientNodeBinaryObjectMetadataMultinodeTest.testClientMetadataInitialization                                              | unbound-allocation |
| org.apache.ignite.internal.processors.cache.binary.GridCacheClientNodeBinaryObjectMetadataMultinodeTest.testFailoverOnStart                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.consistency.AbstractReadRepairTest.beforeTestsStarted                                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.consistency.ReadRepairDataGenerator.setDifferentValuesForSameKey                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.consistency.ReadRepairDataGenerator.wrapIfNeeded                                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.consistency.inmem.ExplicitTransactionalReadRepairTest.parameters                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.consistency.inmem.ImplicitTransactionalReadRepairTest.parameters                                                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheAbstractDataStructuresFailoverSelfTest.checkAtomicSequenceInitialization                                          | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheAbstractQueueFailoverDataConsistencySelfTest.testAddFailover                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheAbstractQueueFailoverDataConsistencySelfTest.testPollFailover                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSequenceApiSelfAbstractTest.multiThreadedSequenceIntegrity                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSequenceMultiNodeAbstractSelfTest$GetAndIncrementJob.call                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSequenceMultiNodeAbstractSelfTest$IncrementAndGetJob.call                                                         | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSetAbstractSelfTest.testApi                                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSetAbstractSelfTest.testIterator                                                                                  | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSetAbstractSelfTest.testNodeJoinsAndLeaves                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.GridCacheSetFailoverAbstractSelfTest.testNodeRestart                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteClientDataStructuresAbstractTest.testLatch                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteClientDataStructuresAbstractTest.testReentrantLock                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteClientDataStructuresAbstractTest.testSemaphore                                                                       | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteClientDataStructuresAbstractTest.testSequence                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteCollectionsClusterReadOnlyAbstractTest.createAndFillCollections                                                      | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteCountDownLatchAbstractSelfTest.testLatchMultinode1                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteCountDownLatchAbstractSelfTest.testLatchMultinode2                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteDataStructureUniqueNameTest.testUniqueName                                                                           | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteExchangeLatchManagerDiscoHistoryTest.testProperException                                                             | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testConditionAwaitUninterruptibly                                                               | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testConditionInterruptAwait                                                                     | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testHasConditionQueuedThreads                                                                   | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testHasQueuedThreads                                                                            | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testLock                                                                                        | unbound-allocation |
| org.apache.ignite.internal.processors.cache.datastructures.IgniteLockAbstractSelfTest.testLockInterruptibly                                                                           | unbound-allocation |
