|                                                  dimensionalCodeFragment                                                   |   pattern   |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.boundsAsClustering                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.handleInFilter                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.hasContains                                            | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.hasMultiColumnSlice                                    | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.hasSlice                                               | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.mergeWith                                              | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.needFiltering                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictions.valuesAsClustering                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.CustomIndexExpression.addToRowFilter                                                | compute-app |
| org.apache.cassandra.cql3.restrictions.CustomIndexExpression.prepareValue                                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.<obinit>                                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.add                                                               | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.customExpressionNotSupported                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.getCustomIndexExpressions                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.getRestrictions                                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.indexNotFound                                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.invalidIndex                                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.isEmpty                                                           | compute-app |
| org.apache.cassandra.cql3.restrictions.IndexRestrictions.nonCustomIndexInExpression                                        | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.bounds                                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.hasBound                                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.hasUnrestrictedPartitionKeyComponents                      | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.isInclusive                                                | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.mergeWith                                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.needFiltering                                              | compute-app |
| org.apache.cassandra.cql3.restrictions.PartitionKeyRestrictions.values                                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.addRowFilterTo                                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.getColumnDefs                                                           | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.getFirstColumn                                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.getLastColumn                                                           | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.hasSupportingIndex                                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.Restriction.isOnToken                                                               | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.addRestriction                                                       | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.getColumnDefs                                                        | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.getRestrictions                                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.hasIN                                                                | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.hasMultipleContains                                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.hasOnlyEqualityRestrictions                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.hasRestrictionFor                                                    | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.hasSupportingIndex                                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.isEmpty                                                              | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.lastRestriction                                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.mergeRestrictions                                                    | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.nextColumn                                                           | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.size                                                                 | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.getColumnDefs                                                 | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.hasIN                                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.hasOnlyEqualityRestrictions                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.hasSupportingIndex                                            | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.isEmpty                                                       | compute-app |
| org.apache.cassandra.cql3.restrictions.RestrictionSetWrapper.size                                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.Restrictions.getRestrictions                                                        | compute-app |
| org.apache.cassandra.cql3.restrictions.Restrictions.hasIN                                                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.Restrictions.hasSlice                                                               | compute-app |
| org.apache.cassandra.cql3.restrictions.Restrictions.isEmpty                                                                | compute-app |
| org.apache.cassandra.cql3.restrictions.Restrictions.size                                                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$ContainsRestriction.numberOfEntries                         | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$ContainsRestriction.numberOfKeys                            | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$ContainsRestriction.numberOfValues                          | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.appendBoundTo                                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.appendTo                                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isContains                                                        | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isEQ                                                              | compute-app |
