|                                                       dimensionalCodeFragment                                                        |   pattern    |
| org.apache.cassandra.db.compaction.PendingRepairHolder.hasDataForSession                                                             | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager$RepairFinishedCompactionTask.runMayThrow                                     | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.canCleanup                                                                   | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.get                                                                          | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.getNumPendingRepairFinishedTasks                                             | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.getRepairFinishedCompactionTask                                              | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.hasDataForSession                                                            | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManager.releaseSessionData                                                           | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.estimateRemainingFinishedRepairTasks                                     | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.estimateRemainingTasksInProgress                                         | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.getNextBackgroundTask                                                    | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.getNextBackgroundTaskAllCleanup                                          | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.getNextBackgroundTaskNoSessions                                          | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.getOrCreateInvalidSSTable                                                | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.getScannersInvalidSSTable                                                | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.maximalTaskNeedsCleanup                                                  | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.mixedPendingSessionsTest                                                 | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.needsCleanupFailed                                                       | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.needsCleanupFinalized                                                    | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.needsCleanupInProgress                                                   | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.noEmptyCompactionTask                                                    | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.sessionHasData                                                           | compute-sync |
| org.apache.cassandra.db.compaction.PendingRepairManagerTest.userDefinedTaskTest                                                      | compute-sync |
| org.apache.cassandra.db.compaction.Scrubber$ScrubInfo.getCompactionInfo                                                              | compute-sync |
| org.apache.cassandra.db.compaction.Scrubber.close                                                                                    | compute-sync |
| org.apache.cassandra.db.compaction.Scrubber.scrub                                                                                    | compute-sync |
| org.apache.cassandra.db.compaction.Verifier$VerifyInfo.getCompactionInfo                                                             | compute-sync |
| org.apache.cassandra.db.compaction.Verifier.close                                                                                    | compute-sync |
| org.apache.cassandra.db.compaction.Verifier.verify                                                                                   | compute-sync |
| org.apache.cassandra.db.guardrails.GuardrailMinimumReplicationFactorTest.testMultipleDatacenter                                      | compute-sync |
| org.apache.cassandra.db.lifecycle.LifecycleTransaction$State.<obinit>                                                                | compute-sync |
| org.apache.cassandra.db.lifecycle.LifecycleTransaction.<obinit>                                                                      | compute-sync |
| org.apache.cassandra.db.lifecycle.LifecycleTransaction.originals                                                                     | compute-sync |
| org.apache.cassandra.db.lifecycle.LogFile.<obinit>                                                                                   | compute-sync |
| org.apache.cassandra.db.lifecycle.LogFile.id                                                                                         | compute-sync |
| org.apache.cassandra.db.lifecycle.LogReplicaSet.<obinit>                                                                             | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.apply                                                                                      | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.emptySet                                                                                   | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.getCompacting                                                                              | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.getView                                                                                    | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.notifySSTableRepairedStatusChanged                                                         | compute-sync |
| org.apache.cassandra.db.lifecycle.Tracker.tryModify                                                                                  | compute-sync |
| org.apache.cassandra.db.lifecycle.View.permitCompacting                                                                              | compute-sync |
| org.apache.cassandra.db.lifecycle.View.select                                                                                        | compute-sync |
| org.apache.cassandra.db.lifecycle.View.updateCompacting                                                                              | compute-sync |
| org.apache.cassandra.db.partitions.BasePartitionIterator<UnfilteredRowIterator>.close                                                | compute-sync |
| org.apache.cassandra.db.view.ViewUtilsTest.testBaseTokenDoesNotBelongToLocalReplicaShouldReturnEmpty                                 | compute-sync |
| org.apache.cassandra.db.view.ViewUtilsTest.testGetIndexNaturalEndpoint                                                               | compute-sync |
| org.apache.cassandra.db.view.ViewUtilsTest.testLocalHostPreference                                                                   | compute-sync |
